No.,Tanggal,Nomor,ATM ID,Lokasi,Jenis Layanan,Laporan Kerusakan,Pekerjaan Dilakukan,Nomor Tiket,Penggantian Sparepart,Jumlah Part,Status,CSE,Pilihan
796.0,09 April 2020,87291.0,ATM20009031,KCP SOREANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feed Shaft ,2 , ,Andri S ,
797.0,01 Juni 2020,89017.0,ATM20009032,ALFAMART KALIPAH APO,Error ,Hardware ,"Check & Clean all devices, replace HD dan EPP, test OK. ",2006-075 ,HARDDISK UP TO 250GB ,1 , ,Andri S ,
797.0,01 Juni 2020,89017.0,ATM20009032,ALFAMART KALIPAH APO,Error ,Hardware ,"Check & Clean all devices, replace HD dan EPP, test OK. ",2006-075 ,"EPP5(BSC),LGE,STTL,ENG(AU),QZ1,BLANK,X,I,O ",1 , ,Andri S ,
798.0,02 Juni 2020,89018.0,ATM20009032,ALFAMART KALIPAH APO,Error ,Hardware ,"Check & Clean all devices, replace modul CCA, test OK. ", ,CCA Dispenser Opteva ,0 , ,Andri S ,
799.0,15 Oktober 2020,89075.0,ATM20009032,ALFAMART KALIPAH APO,Error ,Hardware ,"Check & Clean all devices, replace motor , test OK. ", , , , ,Andri S ,
800.0,01 Desember 2020,88962.0,ATM20009032,ALFAMART KALIPAH APO,Error & PM ,Hardware ,"Check & Clean all devices, Install Ualng, no replace, test OK. ", , , , ,Andri S ,
801.0,05 Maret 2020,87277.0,ATM20009032,ALFAMART KALIPAH APO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
802.0,10 Juni 2020,89024.0,ATM20009034,BORMA SUPERMAKET,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
803.0,07 Oktober 2020,89088.0,ATM20009034,BORMA SUPERMAKET,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
804.0,15 April 2020,87294.0,ATM20009034,BORMA SUPERMAKET,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
805.0,14 Agustus 2020,89057.0,ATM20009035,METRO INDAH MALL,Error ,Hardware ,"Check & Clean all devices, replace feed shaft, SW dan TW, test OK. ", ,Feed Shaft ,1 , ,Andri S ,
805.0,14 Agustus 2020,89057.0,ATM20009035,METRO INDAH MALL,Error ,Hardware ,"Check & Clean all devices, replace feed shaft, SW dan TW, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Andri S ,
805.0,14 Agustus 2020,89057.0,ATM20009035,METRO INDAH MALL,Error ,Hardware ,"Check & Clean all devices, replace feed shaft, SW dan TW, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Andri S ,
806.0,06 Juli 2020,89036.0,ATM20009035,METRO INDAH MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
807.0,22 April 2020,87298.0,ATM20009035,METRO INDAH MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
808.0,09 September 2020,89070.0,ATM20009036,ATM INDOMARET PAHLAWAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feed Shaft ,1 , ,Andri S ,
808.0,09 September 2020,89070.0,ATM20009036,ATM INDOMARET PAHLAWAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Andri S ,
808.0,09 September 2020,89070.0,ATM20009036,ATM INDOMARET PAHLAWAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Andri S ,
809.0,04 Desember 2020,88966.0,ATM20009036,ATM INDOMARET PAHLAWAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
810.0,17 Juli 2020,89046.0,ATM20009036,ATM INDOMARET PAHLAWAN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
811.0,10 September 2020,89072.0,ATM20009037,ATM INDOMARET LEMBANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feed Shaft ,1 , ,Andri S ,
812.0,06 Januari 2020,87199.0,ATM20009037,ATM INDOMARET LEMBANG,Error ,Hardware ,"Check & Clean all devices, replace EPP, test OK. ", ,"EPP7(BSC),LARGE,STTL,ENG(AU),QZ1,BLANK,X,I,O  ",1 , ,Andri S ,
813.0,01 Januari 2020,87246.0,ATM20009037,ATM INDOMARET LEMBANG,Error & PM ,Hardware ,"Check & Clean all devices, test ", , , , ,Andri S ,
814.0,09 Desember 2020,88971.0,ATM20009037,ATM INDOMARET LEMBANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
815.0,07 Juli 2020,89039.0,ATM20009037,ATM INDOMARET LEMBANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
816.0,15 Juni 2020,89026.0,ATM20009038,ATM INDOMARET KEBON KAWUNG ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feed Shaft ,2 , ,Andri S ,
817.0,23 Januari 2020,87257.0,ATM20009038,ATM INDOMARET KEBON KAWUNG ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
818.0,12 Oktober 2020,89090.0,ATM20009038,ATM INDOMARET KEBON KAWUNG ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
819.0,06 April 2020,87286.0,ATM20009038,ATM INDOMARET KEBON KAWUNG ,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
820.0,08 September 2020,89068.0,ATM20009039,RS. SANTO YUSUP,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
821.0,09 Juni 2020,89022.0,ATM20009039,RS. SANTO YUSUP,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feed Shaft ,1 , ,Andri S ,
822.0,02 Desember 2020,88963.0,ATM20009039,RS. SANTO YUSUP,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
823.0,13 Maret 2020,87281.0,ATM20009039,RS. SANTO YUSUP,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
824.0,13 Februari 2020,87272.0,ATM20009041,KCP SUBANG,Error & PM ,Hardware ,"Check & Clean all devices, replace feed shaft, SW dan TW, test OK. ", ,Feed Shaft ,3 , ,Andri S ,
825.0,26 November 2020,88960.0,ATM20009041,KCP SUBANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
826.0,03 Juli 2020,89032.0,ATM20009041,KCP SUBANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Andri S ,
827.0,27 November 2020,88513.0,ATM20010001,BKP BANJARMASIN,Error & PM ,Hardware ,"Check & Clean all devices, replace FEEDSHAFT (1), test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Maslaini ,
828.0,11 Agustus 2020,87543.0,ATM20010001,BKP BANJARMASIN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
829.0,18 Mei 2020,87529.0,ATM20010001,BKP BANJARMASIN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
830.0,16 September 2020,88502.0,ATM20010001,BKP BANJARMASIN,Error & PM ,Hardware ,"Check & Clean all devices, replace Feedshaft  , test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Maslaini ,
831.0,16 Oktober 2020,88506.0,ATM20010001,BKP BANJARMASIN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
832.0,12 Februari 2020,87512.0,ATM20010001,BKP BANJARMASIN,Error & PM ,Hardware ,"Check & Clean all devices, replace feedshaft (1) test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Maslaini ,
833.0,24 November 2020,87546.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
834.0,17 Maret 2020,87514.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
835.0,05 Desember 2020,88523.0,ATM20010002,BKP BANJARBARU,Error & PM ,Hardware ,"Check & Clean all devices, INPUT MK, test OK. ", , , , ,Maslaini ,
836.0,05 Agustus 2020,87519.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
837.0,11 Mei 2020,87517.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
838.0,15 Oktober 2020,87523.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
839.0,18 September 2020,87522.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
840.0,25 April 2020,87516.0,ATM20010002,BKP BANJARBARU,Error & PM ,Hardware ,"Check & Clean all devices, service card reader, no replace, test OK. ", , , , ,Maslaini ,
841.0,25 Februari 2020,81650.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
842.0,28 Januari 2020,78807.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
843.0,15 Juli 2020,87520.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
844.0,11 Juni 2020,87518.0,ATM20010002,BKP BANJARBARU,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
845.0,07 Agustus 2020,87538.0,ATM20010004,KCP AHMAD YANI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
846.0,20 Mei 2020,87531.0,ATM20010004,KCP AHMAD YANI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
847.0,24 Oktober 2020,88510.0,ATM20010004,KCP AHMAD YANI,Error & PM ,Hardware ,"Check & Clean all devices,install system, replace feddshaft, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Maslaini ,
848.0,03 Juni 2020,87534.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
849.0,23 November 2020,88514.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
850.0,10 Maret 2020,78808.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
851.0,09 Desember 2020,88532.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
852.0,07 Agustus 2020,87539.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
853.0,14 Mei 2020,87532.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
854.0,15 Oktober 2020,88505.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
855.0,14 September 2020,88504.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
856.0,17 April 2020,87526.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
857.0,13 Februari 2020,87513.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
858.0,02 Januari 2020,78805.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
859.0,14 Juli 2020,87535.0,ATM20010005,DUTA MALL,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
860.0,27 November 2020,88512.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
861.0,29 Juni 2020,87533.0,ATM20010007,KCU BANJARMASIN 2,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FEEDSHAFT, test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Maslaini ,
862.0,17 Maret 2020,87515.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
863.0,09 Desember 2020,88533.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
864.0,23 Desember 2020,88526.0,ATM20010007,KCU BANJARMASIN 2,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Maslaini ,
865.0,25 Desember 2020,88534.0,ATM20010007,KCU BANJARMASIN 2,Error ,Hardware ,"Check & Clean all devices, replace LCD MODULE, test OK. ", ,"MON,LCD 15  inch ",1 , ,Maslaini ,
866.0,11 Agustus 2020,87542.0,ATM20010007,KCU BANJARMASIN 2,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace feedshaft, test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Maslaini ,
867.0,18 Mei 2020,87528.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
868.0,16 September 2020,88503.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
869.0,16 Oktober 2020,88507.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
870.0,15 April 2020,87525.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
871.0,12 Februari 2020,87511.0,ATM20010007,KCU BANJARMASIN 2,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace feedshaft (1).., test OK. ", ,Feed Shaft Opteva ,1 , ,Maslaini ,
872.0,20 Januari 2020,78804.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
873.0,14 Juli 2020,87536.0,ATM20010007,KCU BANJARMASIN 2,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
874.0,11 Agustus 2020,87541.0,ATM20010008,,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace feedshaft., test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Maslaini ,
875.0,24 Desember 2020,88528.0,ATM20010010,PLAZA ZAMRUD,Error & PM ,Hardware ,"Check & Clean all devices, INSTALL SYSTEM, no replace, test OK. ", , , , ,Maslaini ,
876.0,05 Agustus 2020,87521.0,ATM20010010,PLAZA ZAMRUD,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
877.0,12 Agustus 2020,88501.0,ATM20010011,SPBU SULTAN ADAM,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
878.0,01 April 2020,87527.0,ATM20010011,SPBU SULTAN ADAM,Error & PM ,Hardware ,"Check & Clean all devices, install ulang system, no replace, test OK. ", , , , ,Maslaini ,
879.0,23 Oktober 2020,88511.0,ATM20010011,SPBU SULTAN ADAM,Error & PM ,Hardware ,"Check & Clean all devices, replace Card Reader, test OK. ",2010-136 ,"Motorized Card Reader (Track 1,2,3 Read/Write w/ E ",1 , ,Maslaini ,
880.0,11 Agustus 2020,87540.0,ATM20010012,TOKO SERASI SOETYO S,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace feedshaft., test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Maslaini ,
881.0,06 Agustus 2020,87544.0,ATM20010013,KLINIK HALIZA KARANG ANYAR,Error ,Hardware ,"Check & Clean all devices, EPP7 Error, Next ganti EPP7 ", , , , ,Maslaini ,
882.0,12 Agustus 2020,87545.0,ATM20010013,KLINIK HALIZA KARANG ANYAR,Error & PM ,Hardware ,"Check & Clean all devices, replace EPP7, test OK. ",2008-113 ,"EPP5(BSC),LGE,STTL,ENG(AU),QZ1,BLANK,X,I,O ",1 , ,Maslaini ,
883.0,28 Januari 2020,78806.0,ATM20010013,KLINIK HALIZA KARANG ANYAR,Error & PM ,Hardware ,"Check & Clean all devices, replace FEEDSHAFT[1], test OK. ", ,Feed Shaft Opteva ,1 , ,Maslaini ,
884.0,07 Agustus 2020,87537.0,ATM20010014,HOTEL G SIGN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
885.0,15 Desember 2020,88515.0,ATM20010014,HOTEL G SIGN,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Maslaini ,
886.0,11 Desember 2020,88521.0,ATM20010015,KCP KANDANGAN,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Maslaini ,
887.0,10 Desember 2020,88522.0,ATM20010016,KK MARABAHAN,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Maslaini ,
888.0,12 Mei 2020,88245.0,ATM20011001,KCP DARMO,PM 1 ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
889.0,24 Februari 2020,88262.0,ATM20011001,KCP DARMO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
890.0,21 September 2020,90134.0,ATM20011001,KCP DARMO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
891.0,03 Desember 2020,89257.0,ATM20011001,KCP DARMO,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
892.0,13 Agustus 2020,90476.0,ATM20011002,KCU SURABAYA 1,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Widodo ,
893.0,03 Juni 2020,90093.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Widodo ,
893.0,03 Juni 2020,90093.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,Widodo ,
893.0,03 Juni 2020,90093.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Widodo ,
894.0,19 Mei 2020,88250.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
895.0,20 Februari 2020,88255.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
896.0,13 Maret 2020,88290.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
897.0,03 Agustus 2020,90111.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
898.0,13 Agustus 2020,90120.0,ATM20011002,KCU SURABAYA 1,Other ,Preventive Maintenance ,REPLACE MESIN  , , , , ,Widodo ,
899.0,08 Januari 2020,88227.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
900.0,20 Juli 2020,88383.0,ATM20011002,KCU SURABAYA 1,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
901.0,11 April 2020,90058.0,ATM20011002,KCU SURABAYA 1,Error ,Preventive Maintenance ,"Check & Clean all devices, install ualng software, test oke ", , , , ,Widodo ,
902.0,12 Maret 2020,88293.0,ATM20011006,DOLOG JATIM,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Widodo ,
902.0,12 Maret 2020,88293.0,ATM20011006,DOLOG JATIM,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Widodo ,
902.0,12 Maret 2020,88293.0,ATM20011006,DOLOG JATIM,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace ..............., test OK. ", ,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Widodo ,
903.0,23 September 2020,90129.0,ATM20011006,DOLOG JATIM,Error & PM ,Preventive Maintenance ,"Check & Clean all devices, replace HD 500 GB, test OK. ",2009-1362 ,HARDDISK UP TO 250GB ,1 , ,Widodo ,
904.0,03 Juni 2020,88377.0,ATM20011007,PLAZA SURABAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
905.0,11 Mei 2020,88247.0,ATM20011007,PLAZA SURABAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
906.0,13 Maret 2020,88292.0,ATM20011007,PLAZA SURABAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
907.0,20 Februari 2020,88257.0,ATM20011007,PLAZA SURABAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
908.0,03 September 2020,90106.0,ATM20011007,PLAZA SURABAYA,Other ,Preventive Maintenance ,"Check all devices, activasi nwindows oke, test OK. ", , , , ,Widodo ,
909.0,03 Agustus 2020,90114.0,ATM20011007,PLAZA SURABAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
910.0,09 Januari 2020,88229.0,ATM20011007,PLAZA SURABAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
911.0,13 Agustus 2020,90122.0,ATM20011007,PLAZA SURABAYA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Widodo ,
912.0,20 Juli 2020,88379.0,ATM20011007,PLAZA SURABAYA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Widodo ,
